Date,Open,High,Low,Close,Adj Close,Volume
2014-12-03,85.019997,85.629997,83.839996,84.739998,66.235054,3595700
2014-12-10,84.540001,84.589996,81.220001,81.230003,63.491524,8078500
2014-12-17,81.599998,85.720001,81.519997,85.500000,66.829071,10569300
2014-12-24,85.580002,85.900002,85.349998,85.389999,67.146729,2510700
2014-12-31,85.470001,85.489998,81.820000,82.220001,64.653992,5039600
2015-01-07,83.019997,84.919998,82.400002,83.000000,65.267349,6663400
2015-01-14,82.110001,83.300003,81.430000,82.940002,65.220161,6585400
2015-01-21,82.830002,84.620003,82.500000,83.010002,65.275215,5592400
2015-01-28,83.470001,83.610001,80.680000,83.610001,65.747017,9605700
2015-02-04,83.339996,84.760002,83.059998,84.500000,66.446884,4269900
2015-02-11,84.330002,85.629997,83.949997,85.589996,67.303986,4430600
2015-02-18,85.440002,86.110001,84.629997,86.010002,67.634262,4485900
2015-02-25,85.989998,86.010002,84.959999,85.309998,67.083824,4308600
2015-03-04,85.150002,85.180000,82.830002,82.860001,65.157242,4103200
2015-03-11,83.139999,84.440002,82.739998,84.029999,66.077301,4797200
2015-03-18,83.800003,85.620003,83.540001,84.570000,66.501915,3377800
2015-03-25,84.290001,84.389999,82.480003,83.699997,65.817787,3530800
2015-04-01,83.419998,84.300003,82.760002,83.830002,66.312065,7223000
2015-04-08,83.830002,85.070000,83.599998,84.820000,67.095200,5143900
2015-04-15,85.150002,85.550003,83.959999,84.709999,67.008171,6313100
2015-04-22,84.930000,85.739998,84.400002,85.720001,67.807121,4370000
2015-04-29,85.370003,86.040001,84.510002,84.989998,67.229691,6427100
2015-05-06,85.379997,86.139999,84.169998,85.379997,67.538155,3361000
2015-05-13,85.629997,86.709999,85.300003,86.529999,68.447845,5036500
2015-05-20,86.610001,86.800003,85.269997,85.500000,67.633110,2019300
2015-05-27,85.790001,86.290001,85.309998,85.699997,67.791275,3323200
2015-06-03,86.010002,86.279999,84.400002,84.669998,66.976540,4431700
2015-06-10,85.120003,86.110001,84.470001,85.389999,67.546089,5167900
2015-06-17,85.599998,86.550003,85.099998,85.870003,67.925766,2788900
